date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return,log_return,price,log_volume,RF,bond_ret,term_spread,credit_spread,T10YIE,sp500_pe,CDL2CROWS,CDL3BLACKCROWS,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2020-10-07,10603.35546875,10680.5078125,10562.5068359375,10668.96875,37799458436,0.0,0.0,0.0060882710901424,0.0060698124506212,10668.96875,24.35556061237937,0.0,34.5772,0.7100000000000001,2.65,1.71,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,10669.37109375,10945.7373046875,10562.6064453125,10915.685546875,63314794397,0.0,0.0,0.0231247089251245,0.0228613846473142,10915.685546875,24.871384857540544,0.0,34.6642,0.6900000000000001,2.65,1.72,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,10927.9130859375,11102.671875,10846.8505859375,11064.4580078125,22799117613,0.0,0.0,0.0136292365970629,0.0135371939231902,11064.4580078125,23.84998767097369,0.0,34.6684,0.6900000000000001,2.65,1.73,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,11392.6357421875,11698.4677734375,11240.6865234375,11555.36328125,26163972642,0.0,0.0,0.0150367980790231,0.014924866101628,11555.36328125,23.987649211409607,0.0,34.678200000000004,,2.65,,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,11548.7197265625,11548.984375,11321.224609375,11425.8994140625,24241420251,0.0,0.0,-0.0112037903124665,-0.011267025530866,11425.8994140625,23.911328587644,0.0,34.8526,0.63,2.65,1.7,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,24103426719,0.0,0.0,0.0003157232305546,0.0003156734004635,11429.5068359375,23.905619854845707,0.0,34.8742,0.61,2.65,1.69,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2020-10-15,11426.6025390625,11569.9140625,11303.603515625,11495.349609375,24487233058,0.0,0.0,0.0057607711673501,0.0057442413776369,11495.349609375,23.921417719004,0.0,34.8253,0.63,2.65,1.69,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2020-10-16,11502.828125,11540.0615234375,11223.0126953125,11322.123046875,25635480772,0.0,0.0,-0.0150692730875036,-0.0151839682907963,11322.123046875,23.96724319652152,0.0,34.82,0.65,2.65,1.71,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-19,11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,23860769928,0.0,0.0,0.0225263118507079,0.0222763414650634,11742.037109375,23.8955015216622,0.0,34.8024,0.67,2.65,1.71,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,11745.974609375,11999.91796875,11681.48046875,11916.3349609375,30915821592,0.0,0.0,0.0148439193249814,0.0147348266052493,11916.3349609375,24.154533915440783,0.0,34.7,0.7100000000000001,2.65,1.72,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-21,11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,43414712626,0.0,0.0,0.0761437552034132,0.0733840543058693,12823.689453125,24.494064221204127,0.0,34.6664,0.73,2.65,1.74,39.26,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,12801.6357421875,13161.59375,12717.09375,12965.8916015625,34729759598,0.0,0.0,0.011089019970212,0.0110279875667966,12965.8916015625,24.27086278165137,0.0,34.6016,0.78,2.65,1.76,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-23,12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,28974975003,0.0,0.0,-0.0026494544392426,-0.0026529704553783,12931.5390625,24.089698363462624,0.0,34.6568,0.75,2.65,1.75,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
2020-10-26,13031.201171875,13225.2978515625,12822.3828125,13075.248046875,29461458313,0.0,0.0,0.0033822140147401,0.0033765071930938,13075.248046875,24.106348748215343,0.0,34.7601,0.7000000000000001,2.65,1.72,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2020-10-27,13075.2421875,13759.6689453125,13060.837890625,13654.21875,33749878156,0.0,0.0,0.0442799020752324,0.0433275589626535,13654.21875,24.24224264406584,0.0,34.8278,0.6900000000000001,2.65,1.71,39.26,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,13654.21484375,13837.6953125,12932.2509765625,13271.28515625,35867318895,0.0,0.0,-0.0280450753544577,-0.0284458494184554,13271.28515625,24.30309238064548,0.0,34.7592,0.6900000000000001,2.65,1.7,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,56499499598,0.0,0.0,0.0125532421531566,0.0124751034586466,13437.8828125,24.75749761838702,0.0,34.6264,0.76,2.65,1.71,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2020-10-30,13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,30581485201,0.0,0.0,0.0080845807299676,0.0080520755833085,13546.5224609375,24.14366060399196,0.0,34.5793,0.79,2.65,1.7,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,30771455468,0.0,0.0,-0.0135851081980266,-0.0136782301231188,13550.4892578125,24.14985332668914,0.0,34.629400000000004,0.78,2.65,1.71,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,13550.451171875,13984.9814453125,13325.44140625,13950.30078125,29869951617,0.0,0.0,0.02950532012761,0.0290784151533746,13950.30078125,24.120118849387374,0.0,34.6008,0.8,2.65,1.72,39.26,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,35116364962,0.0,0.0,0.0131471179636863,0.0130614446957186,14133.70703125,24.28193309699657,0.0,34.9412,0.68,2.65,1.64,39.26,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,14133.7333984375,15706.404296875,14102.0888671875,15579.8486328125,40856321439,0.0,0.0,0.1023186343374065,0.0974158108042441,15579.8486328125,24.43332739386899,0.0,35.0516,0.6900000000000001,2.65,1.66,39.26,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,15579.7294921875,15903.4375,15226.83984375,15565.880859375,39837841971,0.0,0.0,-0.0008965281862933,-0.000896930308048,15565.880859375,24.408083100801125,0.0,34.9867,0.73,2.65,1.65,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
2020-11-09,15479.595703125,15785.13671875,14865.529296875,15332.3154296875,34149115566,0.0,0.0,-0.0095126659216909,-0.009558200327301,15332.3154296875,24.25400252412125,0.0,34.8284,0.85,2.65,1.73,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2020-11-10,15332.3505859375,15450.3291015625,15124.9599609375,15290.90234375,25574938143,0.0,0.0,-0.0027010327388199,-0.0027046871096147,15290.90234375,23.96487873013015,0.0,34.818000000000005,0.88,2.65,1.76,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
2020-11-11,15290.9091796875,15916.2607421875,15290.0068359375,15701.33984375,29772374934,0.0,0.0,0.026841941094978,0.0264880155918153,15701.33984375,24.11684678487546,0.0,34.8213,,2.65,,39.26,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,15701.298828125,16305.00390625,15534.771484375,16276.34375,34175758344,0.0,0.0,0.0366213273499003,0.0359667008912632,16276.34375,24.254782409332176,0.0,35.0105,0.78,2.65,1.71,39.26,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,16276.4404296875,16463.177734375,15992.15234375,16317.80859375,31599492172,0.0,0.0,0.0025475527174214,0.0025443132057155,16317.80859375,24.176406886903816,0.0,34.9999,0.8,2.65,1.72,39.26,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,-100,0,0,0,0,0,0,0,0
2020-11-16,15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,31526766675,0.0,0.0,0.0476650213526046,0.0465638986904128,16716.111328125,24.17410275767128,0.0,35.0221,0.8200000000000001,2.65,1.72,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,16685.69140625,17782.919921875,16564.544921875,17645.40625,39006849170,0.0,0.0,0.0555927693728297,0.0541024758441383,17645.40625,24.387003087400306,0.0,35.1319,0.78,2.65,1.7,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,17645.19140625,18393.94921875,17352.90625,17804.005859375,49064800278,0.0,0.0,0.0089881529009852,0.0089479998763616,17804.005859375,24.61640771603712,0.0,35.1876,0.79,2.65,1.7,39.26,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2020-11-19,17803.861328125,18119.546875,17382.5546875,17817.08984375,36985055355,0.0,0.0,0.0007348899162549,0.0007346200168832,17817.08984375,24.333779758672968,0.0,35.299499999999995,0.79,2.65,1.7,39.26,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2020-11-20,17817.083984375,18773.2265625,17765.794921875,18621.314453125,36992873940,0.0,0.0,0.045137820846602,0.0441487626981929,18621.314453125,24.333991134825386,0.0,35.4026,0.76,2.65,1.69,39.26,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,18370.017578125,18711.42578125,18000.796875,18364.12109375,42741112308,0.0,0.0,-0.0003201338459302,-0.0003201850997088,18364.12109375,24.47842711148707,0.0,35.3481,0.78,2.65,1.71,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
2020-11-24,18365.015625,19348.271484375,18128.65625,19107.46484375,51469565009,0.0,0.0,0.0404780466326257,0.0396802677655616,19107.46484375,24.66425649922506,0.0,35.3177,0.79,2.65,1.74,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,19104.41015625,19390.96484375,18581.146484375,18732.12109375,43710357371,0.0,0.0,-0.0196438278478776,-0.019839332374638,18732.12109375,24.50085092174337,0.0,35.3124,0.79,2.65,1.75,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,17153.9140625,17445.0234375,16526.423828125,17108.40234375,38886494645,0.0,0.0,-0.0024617591448197,-0.0024647942560283,17108.40234375,24.383912845926943,0.0,35.4366,0.75,2.65,1.75,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,-200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
2020-11-30,18178.322265625,19749.263671875,18178.322265625,19625.8359375,47728480399,0.0,0.0,0.0796783280139663,0.0766631523401536,19625.8359375,24.58879413001763,0.0,35.5019,0.76,2.65,1.77,39.26,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,19633.76953125,19845.974609375,18321.921875,18802.998046875,49633658712,0.0,0.0,-0.0419262595104428,-0.0428305306024291,18802.998046875,24.627935043594864,0.0,35.3457,0.8300000000000001,2.23,1.81,39.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,18801.744140625,19308.330078125,18347.71875,19201.091796875,37387697139,0.0,0.0,0.0211718231851947,0.0209508141373089,19201.091796875,24.34460753374715,0.0,35.3448,0.86,2.23,1.85,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,19205.92578125,19566.19140625,18925.78515625,19445.3984375,31930317405,0.0,0.0,0.0127235806801757,0.0126433160461806,19445.3984375,24.18682178427512,0.0,35.4664,0.8400000000000001,2.23,1.86,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,19446.966796875,19511.404296875,18697.193359375,18699.765625,33872388058,0.0,0.0,-0.0383449490580797,-0.0390994675242325,18699.765625,24.245866007874618,0.0,35.338899999999995,0.88,2.23,1.89,33.24,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,19343.12890625,19411.828125,18931.142578125,19191.630859375,26896357742,0.0,0.0,-0.0079343124104087,-0.0079659565613177,19191.630859375,24.01525671446116,0.0,35.4417,0.86,2.23,1.88,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,19191.529296875,19283.478515625,18269.9453125,18321.14453125,31692288756,0.0,0.0,-0.0453576006387062,-0.0464184595562448,18321.14453125,24.17933923132937,0.0,35.4541,0.8300000000000001,2.23,1.89,33.24,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,18320.884765625,18626.29296875,17935.546875,18553.916015625,34420373071,0.0,0.0,0.0127050733090372,0.0126250410295785,18553.916015625,24.261914466456656,0.0,35.3226,0.87,2.23,1.91,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,18553.298828125,18553.298828125,17957.064453125,18264.9921875,25547132265,0.0,0.0,-0.0155721211566165,-0.0156946402208056,18264.9921875,23.96379090717932,0.0,35.4361,0.8400000000000001,2.23,1.88,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,18263.9296875,18268.453125,17619.533203125,18058.904296875,27919640985,0.0,0.0,-0.0112832181097805,-0.0113473565301514,18058.904296875,24.05259625605447,0.0,35.4488,0.8200000000000001,2.23,1.87,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,19144.4921875,19305.099609375,19012.708984375,19246.64453125,22473997681,0.0,0.0,0.0054466426552663,0.0054318633379785,19246.64453125,23.835624819246213,0.0,35.4598,0.81,2.23,1.88,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,19246.919921875,19525.0078125,19079.841796875,19417.076171875,26741982541,0.0,0.0,0.0088551352599814,0.0088161584772036,19417.076171875,24.009500547270523,0.0,35.4028,0.8400000000000001,2.23,1.91,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,19418.818359375,21458.908203125,19298.31640625,21310.59765625,44409011479,0.0,0.0,0.0975183630951452,0.0930515975767781,21310.59765625,24.516708247029484,0.0,35.4503,0.8300000000000001,2.23,1.92,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,21308.3515625,23642.66015625,21234.67578125,22805.162109375,71378606374,0.0,0.0,0.0701324513386734,0.0677824271107488,22805.162109375,24.991264030777483,0.0,35.4649,0.86,2.23,1.94,33.24,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,22806.796875,23238.6015625,22399.8125,23137.9609375,40387896275,0.0,0.0,0.0145931358228841,0.014487680725324,23137.9609375,24.421795979871856,0.0,35.4283,0.87,2.23,1.95,33.24,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,23474.455078125,24059.982421875,22159.3671875,22803.08203125,45852713981,0.0,0.0,-0.0287176564791031,-0.0291380769323269,22803.08203125,24.5487002265034,0.0,35.4404,0.86,2.23,1.95,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,22794.0390625,23789.90234375,22430.60546875,23783.029296875,44171632681,0.0,0.0,0.0429743340958057,0.0420765679457784,23783.029296875,24.51134862544427,0.0,35.5144,0.8400000000000001,2.23,1.94,33.24,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,23781.974609375,24024.490234375,22802.646484375,23241.345703125,51146161904,0.0,0.0,-0.0227760554380335,-0.0230394366630096,23241.345703125,24.657953290438765,0.0,35.4286,0.87,2.23,1.97,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,23240.203125,23768.337890625,22777.59765625,23735.94921875,41080759713,0.0,0.0,0.0212811909406129,0.0210579086503933,23735.94921875,24.43880571533625,0.0,35.5043,0.85,2.23,1.97,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,26280.822265625,27389.111328125,26207.640625,27084.80859375,49056742893,0.0,0.0,0.0309266348558869,0.0304580432942412,27084.80859375,24.61624348329561,0.0,35.544000000000004,0.83,2.23,1.97,33.24,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,27081.810546875,27370.720703125,25987.298828125,27362.4375,45265946774,0.0,0.0,0.010250355112868,0.0101981764862759,27362.4375,24.53582085990383,0.0,35.560900000000004,0.84,2.23,1.96,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
